country,idcode,year,growth,FI,KOFEcGI,FIXEcGI,lngdp,lngcf,lnexp,lnimp,lnghg,KOFEcGIDF,KOFEcGIDJ,FIXEcGIDF,FIXEcGIDJ,w1y_lnghg,w1x_FI,w1x_KOFEcGI,w1x_FIXEcGI
"Gambia, The",GMB,2012,3.2523192,7.6131451,50,3.8065725,21.073923,19.502486,19.432282,19.806975,0.91629073,52,49,3.9588354,3.7304411,0.4748613,1.200718,5.676972,0.5352095
"Gambia, The",GMB,2013,2.7615167,7.7283141,48,3.7095908,21.045349,19.123778,19.383855,19.712664,0.9439059,49,48,3.7868739,3.7095908,0.4760143,1.231924,5.437691,0.5277149
"Gambia, The",GMB,2014,5.3042736,7.7435725,53,4.1040934,20.93028,19.138521,19.410222,19.920304,0.99694863,56,50,4.3364006,3.8717863,0.4811377,1.266866,5.282579,0.5265294
"Gambia, The",GMB,2015,7.8053788,7.760804,45,3.4923618,21.045349,19.453865,19.186149,19.804472,1.0750024,46,43,3.5699699,3.3371457,0.48447,1.286627,4.992742,0.5055053
"Gambia, The",GMB,2016,-3.8265538,7.7525614,45,3.4886526,21.122042,19.729014,19.046619,19.737089,1.0367369,43,46,3.3336014,3.5661783,0.4922357,1.294052,5.565563,0.5565228
"Gambia, The",GMB,2017,1.7575145,7.724803,50,3.8624015,21.135375,19.661949,19.443132,20.145231,1.054312,53,47,4.0941456,3.6306574,0.4955775,1.284614,5.748861,0.5698395
"Gambia, The",GMB,2018,-4.6354109,7.8538539,50,3.9269269,21.236089,19.670582,19.709913,20.355097,1.0079579,53,47,4.1625426,3.6913113,0.4995686,1.28674,5.873733,0.5822963
"Gambia, The",GMB,2019,6.3625696,7.8466248,49,3.8448462,21.316593,19.806975,19.701615,20.27854,1.0715836,50,47,3.9233124,3.6879137,0.5047785,1.292189,5.665737,0.5658236
"Gambia, The",GMB,2020,2.0339684,7.9295139,46,3.6475764,21.316593,20.176813,18.985995,20.35365,1.0919233,45,47,3.5682813,3.7268715,0.5059649,1.299742,5.984148,0.5944121
Greece,GRC,2006,-1.2698323,13.864069,69,9.5662078,26.336394,24.992963,24.750402,25.117715,4.7981844,57,80,7.9025195,11.091255,0.0446484,0.16681,0.9579296,0.1164366
Greece,GRC,2007,3.1728086,13.95995,70,9.7719653,26.488457,25.18341,24.927958,25.338386,4.8299125,61,79,8.5155698,11.028361,0.0447726,0.1687524,0.9872852,0.121232
Greece,GRC,2008,-3.594175,14.127968,70,9.8895775,26.598197,25.19147,25.10028,25.502389,4.7939707,61,78,8.6180604,11.019815,0.0456892,0.16884,0.9830608,0.120594
Greece,GRC,2009,-5.593185,14.137301,69,9.7547378,26.525384,24.830856,24.802497,25.156461,4.7380389,59,78,8.3410077,11.027095,0.0436853,0.1697565,0.9573628,0.1181548
Greece,GRC,2010,-6.2037492,14.051077,68,9.5547324,26.416998,24.701077,24.815942,25.107789,4.6760014,60,75,8.4306463,10.538308,0.0441368,0.1698794,0.9511367,0.117457
Greece,GRC,2011,-0.55117146,13.95201,68,9.4873667,26.368713,24.404617,24.938352,25.165917,4.6704897,63,74,8.7897662,10.324487,0.0497738,0.1698693,0.9578149,0.1181544
Greece,GRC,2012,-4.2579979,13.77347,69,9.5036941,26.212204,24.100853,24.86957,24.960267,4.6279097,63,75,8.6772859,10.330102,0.0494809,0.1694398,0.9487926,0.116667
Greece,GRC,2013,-7.7935122,13.348788,70,9.3441515,26.199729,24.07317,25.012354,25.10028,4.5499746,65,75,8.6767121,10.011591,0.0491382,0.1682604,0.9493085,0.1158711
Greece,GRC,2014,-3.3089279,13.150632,73,9.5999613,26.187098,24.05547,25.065772,25.131204,4.5168853,66,80,8.679417,10.520506,0.0483526,0.1676939,0.9880705,0.1200119
Greece,GRC,2015,-1.9188943,13.108984,72,9.4384683,26.00138,23.884513,24.860031,24.880585,4.4976963,67,77,8.7830192,10.093918,0.0485152,0.1666609,0.9829599,0.1185562
Greece,GRC,2016,-1.435485,12.960226,72,9.3313628,25.985956,23.934109,24.822598,24.8504,4.4833415,66,77,8.5537492,9.9793741,0.050679,0.1648893,0.992652,0.1182804
Greece,GRC,2017,-0.45284805,12.922371,73,9.4333309,26.021583,23.90132,24.973189,24.99715,4.478813,69,78,8.9164361,10.07945,0.0509051,0.1640156,0.9981747,0.1183704
Greece,GRC,2018,-3.1349807,12.825691,73,9.3627546,26.079852,24.051893,25.128765,25.175285,4.4474632,71,76,9.1062408,9.7475253,0.0507753,0.1627399,1.007628,0.1183822
Greece,GRC,2019,-6.6311938,12.70553,75,9.5291473,26.046276,23.961944,25.120181,25.144513,4.3811513,72,79,9.1479814,10.037369,0.0504852,0.1624733,1.015297,0.1190429
Greece,GRC,2020,-12.468784,12.732585,74,9.4221128,25.965013,24.066128,24.800803,24.99715,4.2564634,70,79,8.9128094,10.058742,0.0495353,0.1607568,1.000526,0.1159113
Honduras,HND,2006,1.2812192,10.577204,62,6.5578663,23.112029,21.851437,22.094447,22.557446,3.125883,68,55,7.1924985,5.817462,0.1645404,0.3965303,1.873291,0.2085548
Honduras,HND,2007,3.2393245,11.024616,61,6.7250156,23.240962,22.148781,22.200315,22.774822,3.1582762,65,58,7.1660003,6.3942772,0.165366,0.4065925,1.911181,0.2176187
Honduras,HND,2008,0.97272918,11.141823,61,6.796512,23.355155,22.334702,22.30636,22.969281,3.1680035,64,57,7.1307667,6.3508391,0.1661301,0.4160549,1.880156,0.2186198
Honduras,HND,2009,0.04207869,11.18601,57,6.3760256,23.404287,21.825206,22.170185,22.641658,3.1684243,59,54,6.5997458,6.0404453,0.1661361,0.421051,1.843264,0.2163562
Honduras,HND,2010,-0.29492332,11.092613,54,5.9900111,23.483276,21.96742,22.320631,22.774822,3.165475,62,47,6.8774202,5.2135282,0.1671566,0.4231878,1.864001,0.219031
Honduras,HND,2011,11.543617,11.232082,54,6.0653241,23.59683,22.251494,22.552642,23.005648,3.2809112,62,47,6.9638906,5.2790784,0.1667217,0.4260084,1.882173,0.2218134
Honduras,HND,2012,-0.07521625,11.371908,54,6.1408301,23.641037,22.238393,22.620886,23.05541,3.2801591,64,44,7.2780208,5.0036393,0.1675592,0.4295693,1.880706,0.2230385
Honduras,HND,2013,1.1967233,11.444297,56,6.4088066,23.641037,22.117032,22.557446,23.035801,3.2921263,66,45,7.5532363,5.1499338,0.1679758,0.4331317,1.864346,0.2228935
Honduras,HND,2014,1.9511018,11.465072,56,6.4204404,23.708948,22.200315,22.634289,23.045654,3.3116373,66,46,7.5669476,5.2739331,0.1690769,0.4357803,1.852109,0.2225252
Honduras,HND,2015,2.1281236,11.284301,56,6.3192084,23.767788,22.385296,22.659126,23.05541,3.3329185,66,47,7.4476385,5.3036214,0.1695207,0.4361733,1.803047,0.2164232
Honduras,HND,2016,-0.14285717,11.334914,54,6.1208537,23.800578,22.348577,22.629841,23.01681,3.33149,64,43,7.2543452,4.8740131,0.1705429,0.4380569,1.815784,0.2182913
Honduras,HND,2017,-5.0202884,11.356138,54,6.1323143,23.863098,22.470725,22.715241,23.112029,3.2812871,64,43,7.267928,4.8831391,0.1710903,0.4381769,1.868941,0.2249939
Honduras,HND,2018,0.82335794,11.372198,54,6.140987,23.905478,22.579564,22.695957,23.216471,3.2895207,66,43,7.5056508,4.8900452,0.1718234,0.4387231,1.89528,0.2284111
Honduras,HND,2019,3.8747537,11.390471,55,6.2647588,23.946134,22.463732,22.702887,23.191365,3.3282682,66,43,7.5177106,4.8979024,0.1724144,0.4397892,1.879579,0.2269934
Honduras,HND,2020,-0.79194078,11.297754,53,5.9878094,23.892951,22.225119,22.559042,23.018826,3.3203488,64,43,7.2305623,4.858034,0.1712857,0.4396337,1.818708,0.2193671
Croatia,HRV,2006,2.6668247,12.45699,70,8.7198929,24.653129,23.411113,23.683371,23.880266,3.3228754,67,73,8.3461832,9.0936026,0.1013097,0.2863321,1.667475,0.2040894
Croatia,HRV,2007,5.3004159,12.568776,71,8.9238311,24.827561,23.585467,23.854403,24.051893,3.3758796,70,72,8.7981434,9.0495189,0.101492,0.2906477,1.695011,0.2105868
Croatia,HRV,2008,-2.8434648,12.686948,70,8.8808635,24.984536,23.795959,23.977509,24.219773,3.3474449,69,71,8.753994,9.007733,0.1017394,0.2943237,1.676109,0.2106071
Croatia,HRV,2009,-9.3974456,12.756818,68,8.6746362,24.871151,23.483276,23.748557,23.90132,3.2534705,66,70,8.4194999,8.9297726,0.1003205,0.2943248,1.689499,0.2122523
Croatia,HRV,2010,-2.1875872,12.685102,67,8.4990185,24.82921,23.264868,23.791319,23.841216,3.2315946,67,67,8.4990185,8.4990185,0.1006516,0.2943349,1.682412,0.2110927
Croatia,HRV,2011,-3.7831473,12.666732,67,8.4867106,24.87273,23.248994,23.917849,23.958015,3.1937631,67,66,8.4867106,8.3600433,0.0985614,0.2936537,1.672108,0.2090895
Croatia,HRV,2012,-8.5148693,12.630785,69,8.7152416,24.77331,23.09351,23.876002,23.871719,3.1086144,70,68,8.8415494,8.5889338,0.0982132,0.2937413,1.671082,0.2084434
Croatia,HRV,2013,-4.9907358,12.575698,69,8.6772319,24.800803,23.148069,23.880266,23.930069,3.0587071,68,70,8.551475,8.8029889,0.0979251,0.293201,1.666248,0.2075434
Croatia,HRV,2014,-3.8282187,12.496044,71,8.8721912,24.790582,23.121161,23.942142,23.95011,3.0204249,68,75,8.4973099,9.372033,0.0974188,0.2937029,1.705467,0.2129577
Croatia,HRV,2015,2.9321976,12.491971,72,8.9942193,24.639281,23.045654,23.85876,23.854403,3.0497469,68,76,8.4945405,9.4938982,0.0983384,0.2916649,1.669833,0.2067172
Croatia,HRV,2016,-14.12078,12.431894,72,8.9509639,24.682172,23.112029,23.930069,23.90132,2.9085391,66,78,8.2050503,9.6968776,0.1009044,0.2915435,1.67109,0.206918
Croatia,HRV,2017,3.4846731,12.395506,73,9.0487191,24.75396,23.224702,24.05547,24.033809,2.9433858,68,78,8.4289438,9.6684944,0.1018331,0.2902312,1.68418,0.2075553
Croatia,HRV,2018,-6.0262464,12.176053,74,9.0102794,24.855227,23.390494,24.147528,24.166884,2.8831233,71,77,8.6449978,9.375561,0.1017434,0.2897182,1.685812,0.2072076
Croatia,HRV,2019,0.50237337,12.087775,75,9.0658314,24.855227,23.383525,24.173253,24.182732,2.8881471,72,79,8.7031981,9.5493424,0.1014882,0.2935731,1.69116,0.2109081
Croatia,HRV,2020,-5.1996859,12.025209,74,8.8986545,24.775051,23.355155,23.90132,24.05547,2.8361502,71,77,8.5378982,9.2594107,0.1004325,0.2933429,1.679103,0.2092408
Hungary,HUN,2006,-0.96437929,12.552347,83,10.418448,25.476856,24.137708,25.171782,25.184566,4.308111,80,86,10.041877,10.795018,0.0906566,0.2814944,1.535384,0.1866872
Hungary,HUN,2007,-2.9640905,12.762805,84,10.720757,25.664908,24.272883,25.414614,25.414614,4.27847,82,86,10.4655,10.976013,0.0916065,0.2849778,1.561307,0.1921551
Hungary,HUN,2008,-1.931751,12.903722,83,10.710089,25.785861,24.404617,25.567453,25.559548,4.2591525,81,85,10.452015,10.968164,0.0917022,0.2884864,1.541811,0.19187
Hungary,HUN,2009,-8.6150841,12.85914,85,10.930269,25.598463,24.041082,25.309253,25.253712,4.1730017,84,86,10.801678,11.058861,0.0901683,0.2896,1.51607,0.1893749
Hungary,HUN,2010,-0.06164278,12.791367,84,10.744748,25.606068,24.05547,25.396095,25.328436,4.1723853,84,85,10.744748,10.872662,0.0903315,0.2895128,1.511256,0.1885235
Hungary,HUN,2011,-2.6239206,12.771703,83,10.600513,25.679093,24.107656,25.527287,25.459464,4.1461461,83,82,10.600513,10.472796,0.0881154,0.2886046,1.510231,0.1875575
Hungary,HUN,2012,-6.3199544,12.696823,82,10.411395,25.583078,23.981362,25.432796,25.348239,4.0829465,83,80,10.538363,10.157459,0.0875278,0.2890634,1.535141,0.1906067
Hungary,HUN,2013,-4.059725,12.682794,82,10.399891,25.635921,24.100853,25.476856,25.396095,4.0423493,83,80,10.526719,10.146235,0.0871214,0.2880354,1.53124,0.1894703
Hungary,HUN,2014,0.50783753,12.737391,85,10.826782,25.672026,24.246681,25.53545,25.459464,4.0474276,81,88,10.317286,11.208904,0.0862721,0.287231,1.560901,0.1926367
Hungary,HUN,2015,4.9912429,12.60732,82,10.338002,25.55158,24.104261,25.423746,25.324428,4.0973401,81,82,10.211929,10.338002,0.0869523,0.2862641,1.564531,0.1922223
Hungary,HUN,2016,2.1534489,12.622402,82,10.350369,25.583078,24.044698,25.432796,25.328436,4.1188746,81,82,10.224145,10.350369,0.0879223,0.2853823,1.56737,0.1920091
Hungary,HUN,2017,7.8477752,12.561787,82,10.300666,25.68611,24.222799,25.53545,25.459464,4.1973523,82,83,10.300666,10.426283,0.0884422,0.2843086,1.589559,0.1939904
Hungary,HUN,2018,-0.63348628,12.52967,82,10.27433,25.80467,24.486789,25.628541,25.575296,4.1910174,80,83,10.023736,10.399626,0.0878582,0.2819588,1.600528,0.1934644
Hungary,HUN,2019,-3.3854595,12.919277,82,10.593807,25.823132,24.564866,25.621106,25.5908,4.1571629,81,83,10.464615,10.723,0.087944,0.2812834,1.615157,0.1946539
Hungary,HUN,2020,-3.9915899,12.902672,82,10.580191,25.779512,24.479804,25.543547,25.519056,4.117247,81,83,10.451164,10.709218,0.0868123,0.2806929,1.594372,0.1916765
Indonesia,IDN,2006,30.503849,14.98651,62,9.2916362,26.623163,25.251555,25.396095,25.196047,7.3844924,47,77,7.0436597,11.539613,0.3851698,0.9686548,4.23175,0.5311766
Indonesia,IDN,2007,-42.606306,15.08449,60,9.0506938,26.791691,25.405397,25.527287,25.338386,6.9584294,47,74,7.0897102,11.162522,0.3875368,0.9855245,4.350745,0.5559822
Indonesia,IDN,2008,-1.386013,15.201914,58,8.8171099,26.957677,25.679093,25.706872,25.635921,6.9445693,45,71,6.8408611,10.793359,0.3871318,1.000081,4.399118,0.5714303
Indonesia,IDN,2009,32.430209,15.365389,55,8.450964,27.014835,25.84126,25.55158,25.367657,7.2688713,41,69,6.2998095,10.602118,0.3798998,0.9996365,4.482797,0.5829783
Indonesia,IDN,2010,-28.219399,15.419291,53,8.172224,27.349984,26.236695,25.84126,25.7,6.9866774,39,67,6.0135233,10.330925,0.3838231,0.986244,4.518872,0.5786945
Indonesia,IDN,2011,41.689548,16.1082,51,8.2151818,27.517852,26.410241,26.084558,25.965013,7.4035728,40,62,6.4432798,9.9870837,0.3885596,0.9707682,4.533674,0.5705943
Indonesia,IDN,2012,1.1632368,16.542474,52,8.6020865,27.545463,26.497817,26.075124,26.084558,7.4152052,41,63,6.7824144,10.421759,0.3886168,0.9514365,4.547449,0.5601512
Indonesia,IDN,2013,-3.8909874,16.67125,52,8.6690499,27.540002,26.456607,26.046276,26.075124,7.3762953,41,62,6.8352124,10.336175,0.3882908,0.9450918,4.518914,0.5524721
Indonesia,IDN,2014,21.142056,16.746287,53,8.8755321,27.51561,26.453366,26.016571,26.031534,7.5877159,42,65,7.0334406,10.885087,0.3847947,0.9313621,4.554511,0.5477035
Indonesia,IDN,2015,2.4141339,16.770479,50,8.3852396,27.48136,26.403438,25.864929,25.835254,7.6118572,41,58,6.8758965,9.7268779,0.3781191,0.9033045,4.522772,0.5261773
Indonesia,IDN,2016,-37.893626,16.757768,49,8.2113063,27.560599,26.479008,25.84723,25.79844,7.232921,41,56,6.8706849,9.3843501,0.3809308,0.8936465,4.619764,0.5306188
Indonesia,IDN,2017,0.79652456,16.739199,48,8.0348153,27.650824,26.558077,25.991124,25.932752,7.2408862,41,56,6.8630714,9.3739512,0.3774843,0.8886687,4.709036,0.5379491
Indonesia,IDN,2018,16.243077,16.715186,49,8.1904411,27.670242,26.60937,26.079852,26.112338,7.403317,43,56,7.18753,9.3605041,0.3797801,0.884111,4.727173,0.5371742
Indonesia,IDN,2019,15.341411,16.651331,49,8.159152,27.74435,26.65816,26.021583,26.041386,7.5567311,40,57,6.6605323,9.4912585,0.378835,0.8810676,4.681726,0.5301614
Indonesia,IDN,2020,-25.975529,16.625494,47,7.8139822,27.68929,26.560996,25.905049,25.79844,7.2969758,38,56,6.3176877,9.3102767,0.3760863,0.878257,4.52897,0.5109527
India,IND,2006,4.8684215,17.123264,44,7.534236,27.569146,26.628628,25.985956,26.139366,7.636091,40,48,6.8493055,8.2191666,0.4655226,0.8561081,3.959413,0.3470982
India,IND,2007,6.8576687,17.052661,44,7.503171,27.829872,26.957677,26.203905,26.354478,7.7046677,39,50,6.6505379,8.5263307,0.4681742,0.8836551,4.116958,0.370384
India,IND,2008,4.379232,17.173737,46,7.8999188,27.813343,26.856664,26.443578,26.663437,7.74846,45,47,7.7281815,8.0716562,0.4695133,0.9093187,4.080732,0.3760414
India,IND,2009,6.4201428,17.264253,43,7.4236288,27.923691,26.990466,26.287786,26.516279,7.8126615,39,46,6.7330587,7.9415564,0.4694366,0.9323718,4.017642,0.377243
India,IND,2010,4.3367605,17.420759,44,7.6651339,28.149815,27.226056,26.575468,26.807765,7.8560291,40,48,6.9683036,8.3619643,0.4703908,0.9588,4.136274,0.3971542
India,IND,2011,1.4797481,17.561449,44,7.7270375,28.229858,27.305291,26.823585,27.038624,7.8708265,41,48,7.200194,8.4294954,0.4650715,0.9740897,4.339848,0.4194603
India,IND,2012,5.8087467,17.741747,44,7.8063686,28.235337,27.275774,26.81909,27.086294,7.928914,43,46,7.6289512,8.1612036,0.4662438,0.9862798,4.399068,0.4291766
India,IND,2013,2.2800243,17.784748,44,7.8252892,28.251598,27.172155,26.871734,27.051203,7.9517142,43,45,7.6474418,8.0031367,0.4676954,1.002129,4.266109,0.424051
India,IND,2014,6.2026073,17.963896,43,7.7244753,28.343971,27.272917,26.909474,27.040431,8.0137403,42,45,7.5448364,8.0837532,0.469466,1.011333,4.387959,0.4382543
India,IND,2015,0.63559082,18.105543,40,7.2422171,28.372958,27.239459,26.784723,26.921745,8.0200962,40,40,7.2422171,7.2422171,0.4713476,1.025418,4.262515,0.4309146
India,IND,2016,2.445305,18.193607,39,7.0955068,28.46393,27.262852,26.787051,26.880245,8.0445493,38,40,6.9135707,7.2774428,0.4726816,1.03056,4.216189,0.4286128
India,IND,2017,3.9223675,18.266297,41,7.4891819,28.605581,27.435006,26.915628,27.054768,8.083773,38,45,6.941193,8.2198338,0.4727511,1.028415,4.261878,0.4330004
India,IND,2018,4.9676502,18.2678,43,7.8551539,28.624273,27.496346,27.009264,27.189411,8.1334495,40,46,7.3071199,8.4031879,0.4740244,1.046215,4.327891,0.4452835
India,IND,2019,-0.77267566,18.292536,42,7.682865,28.671298,27.475536,27.025885,27.152985,8.1257227,39,45,7.1340889,8.2316411,0.475562,1.045696,4.38042,0.4499497
India,IND,2020,-6.5198442,18.280732,42,7.6779073,28.6131,27.335307,26.907415,26.923775,8.0605243,39,45,7.1294854,8.2263293,0.4757205,1.050243,4.19746,0.4330214
Ireland,IRL,2006,0.70983042,13.344565,89,11.876663,26.170003,25.028681,25.89375,25.753704,4.4067192,89,90,11.876663,12.010108,0.0164026,0.0462549,0.2413605,0.0338021
Ireland,IRL,2007,-1.8586294,13.414301,89,11.938728,26.321688,25.092714,26.0656,25.932752,4.388133,88,90,11.804585,12.072871,0.01638,0.0465856,0.2448206,0.0344939
Ireland,IRL,2008,-1.3634585,13.481259,87,11.728695,26.340037,24.941302,26.112338,25.996265,4.3744984,88,87,11.863508,11.728695,0.0163482,0.0467968,0.2415839,0.0341173
Ireland,IRL,2009,-7.0568419,13.510705,88,11.889421,26.187098,24.594467,26.031534,25.84126,4.3039299,88,87,11.889421,11.754314,0.0162243,0.0467847,0.2387187,0.0336647
Ireland,IRL,2010,-1.6763595,13.211212,89,11.757978,26.125943,24.368716,26.060804,25.853165,4.2871664,89,88,11.757978,11.625866,0.0163222,0.0466954,0.2395616,0.0336848
Ireland,IRL,2011,-5.7853931,13.133861,89,11.689136,26.199729,24.439274,26.170003,25.932752,4.2293124,89,88,11.689136,11.557797,0.0161343,0.0466685,0.2389346,0.0335402
Ireland,IRL,2012,2.0753015,12.985179,89,11.556809,26.143801,24.543174,26.182851,26.00138,4.2500654,90,88,11.686661,11.426957,0.0160583,0.0465804,0.2389343,0.0334185
Ireland,IRL,2013,-1.2342292,12.784005,89,11.377765,26.195537,24.525474,26.232654,26.036472,4.2377231,90,88,11.505605,11.249925,0.0160551,0.0463819,0.2383652,0.0331734
Ireland,IRL,2014,0.46102949,12.72067,90,11.448603,26.280094,24.776788,26.37224,26.195537,4.2423334,90,90,11.448603,11.448603,0.015969,0.0462759,0.2434107,0.0337861
Ireland,IRL,2015,2.5964429,12.630028,89,11.240725,26.40002,25.043417,26.598197,26.325385,4.2682979,88,89,11.114425,11.240725,0.0159618,0.0460637,0.2421222,0.0334395
Ireland,IRL,2016,3.2383126,12.571566,88,11.062978,26.423709,25.441765,26.617669,26.479008,4.300681,89,87,11.188694,10.937262,0.0161168,0.0458783,0.2423337,0.0333162
Ireland,IRL,2017,-1.1455191,12.524499,88,11.021559,26.540377,25.476856,26.732079,26.525384,4.2892258,89,87,11.146804,10.896314,0.0161187,0.0456142,0.2450255,0.0334756
Ireland,IRL,2018,-3.2195659,12.496721,88,10.997114,26.679103,25.423746,26.880245,26.612144,4.2570301,89,87,11.122081,10.872147,0.01609,0.0455253,0.2451131,0.0333797
Ireland,IRL,2019,-2.9029197,12.435167,88,10.942947,26.712227,26.112338,26.941866,26.839158,4.2280009,89,87,11.067298,10.818595,0.01601,0.0454244,0.2465939,0.0334991
Ireland,IRL,2020,-3.1400684,12.29177,88,10.816758,26.777705,25.949013,27.067146,26.91153,4.1966003,89,87,10.939675,10.69384,0.0158087,0.0450987,0.2429493,0.0327387
Israel,ISR,2006,5.4522981,11.95912,77,9.2085221,25.79217,24.334184,24.866401,24.861627,4.3878844,72,82,8.6105661,9.806478,0.0246283,0.067506,0.3258985,0.0453655
Israel,ISR,2007,3.8398282,12.053311,77,9.2810492,25.938202,24.514251,25.008231,25.028681,4.4262827,73,82,8.7989168,9.8837147,0.0246939,0.0681509,0.3301512,0.0463032
Israel,ISR,2008,0.79805081,12.080469,72,8.6979373,26.121429,24.643257,25.149309,25.163561,4.4342632,68,77,8.2147186,9.3019608,0.0247034,0.0687393,0.3273559,0.0462396
Israel,ISR,2009,-0.63076674,12.096981,71,8.5888563,26.079852,24.498323,24.960267,24.879019,4.4279556,64,78,7.7420677,9.435645,0.0244729,0.0689497,0.3241742,0.045886
Israel,ISR,2010,6.3149663,12.267438,73,8.9552298,26.195537,24.639281,25.125095,25.067071,4.4911052,65,81,7.9738348,9.9366249,0.0245942,0.0690075,0.3259707,0.0461569
Israel,ISR,2011,-0.28059954,12.347304,73,9.0135317,26.310514,24.842303,25.252634,25.25694,4.4882992,66,80,8.1492204,9.8778429,0.0245518,0.0690685,0.324958,0.0459926
Israel,ISR,2012,7.0827013,12.270862,72,8.8350203,26.29161,24.847169,25.250474,25.253712,4.5591262,67,77,8.2214772,9.4485634,0.0245434,0.0692074,0.3250509,0.04605
Israel,ISR,2013,-9.3218129,12.215969,71,8.673338,26.420359,24.911404,25.317375,25.260157,4.4659081,64,78,7.8182202,9.5284559,0.024481,0.0690641,0.3249176,0.0459335
Israel,ISR,2014,-2.1493712,12.203546,71,8.6645176,26.472659,24.991564,25.328436,25.278195,4.4444144,63,79,7.6882339,9.6408013,0.0244114,0.0690318,0.332163,0.0469609
Israel,ISR,2015,2.4477761,12.069858,71,8.569599,26.436999,24.918963,25.270807,25.165917,4.4688922,64,78,7.724709,9.414489,0.024476,0.0688153,0.3299632,0.0465435
Israel,ISR,2016,-0.10319327,11.946972,71,8.4823504,26.497817,25.021911,25.291772,25.22751,4.4678602,62,79,7.4071229,9.4381082,0.0246743,0.0686236,0.3317799,0.0466218
Israel,ISR,2017,1.7625108,11.942347,70,8.3596426,26.603799,25.131204,25.377226,25.30619,4.4854853,62,79,7.4042549,9.4344538,0.024739,0.0684167,0.335749,0.0470442
Israel,ISR,2018,-4.1893353,11.951466,70,8.3660264,26.655511,25.218621,25.441765,25.414614,4.443592,62,79,7.4099091,9.4416584,0.0247025,0.0682323,0.3367031,0.0469882
